"","FIPS","lname","votes","totalvotes","state","county","pct"
"5389","48403","Trump",4767,5429,"texas","sabine",0.87806225824277
"5391","48405","Trump",3005,3984,"texas","san augustine",0.754267068273092
"5393","48407","Trump",10154,12486,"texas","san jacinto",0.813230818516739
"5395","48409","Trump",16495,25466,"texas","san patricio",0.647726380271735
"5397","48411","Trump",2308,2595,"texas","san saba",0.889402697495183
"5400","48413","Trump",939,1150,"texas","schleicher",0.816521739130435
"5401","48415","Trump",4978,5796,"texas","scurry",0.858868184955142
"5403","48417","Trump",1484,1614,"texas","shackelford",0.919454770755886
"5406","48419","Trump",7962,10020,"texas","shelby",0.794610778443114
"5407","48421","Trump",885,976,"texas","sherman",0.906762295081967
"5409","48423","Trump",68546,97889,"texas","smith",0.700242110962417
"5412","48425","Trump",4099,4867,"texas","somervell",0.842202588863776
"5413","48427","Trump",8224,17323,"texas","starr",0.47474455925648
"5415","48429","Trump",3385,3781,"texas","stephens",0.895265802697699
"5417","48431","Trump",584,635,"texas","sterling",0.919685039370079
"5419","48433","Trump",615,731,"texas","stonewall",0.841313269493844
"5422","48435","Trump",1222,1544,"texas","sutton",0.791450777202073
"5424","48437","Trump",1842,2320,"texas","swisher",0.793965517241379
"5425","48439","Trump",409741,821308,"texas","tarrant",0.498888358569501
"5427","48441","Trump",39439,53928,"texas","taylor",0.731326954457796
"5429","48443","Trump",334,453,"texas","terrell",0.737306843267108
"5432","48445","Trump",2809,3566,"texas","terry",0.78771733034212
"5434","48447","Trump",806,888,"texas","throckmorton",0.907657657657658
"5435","48449","Trump",7563,10415,"texas","titus",0.726164186269803
"5438","48451","Trump",32129,44235,"texas","tom green",0.726325308014016
"5439","48453","Trump",161337,597197,"texas","travis",0.270157083843355
"5441","48455","Trump",5579,6902,"texas","trinity",0.808316430020284
"5443","48457","Trump",8095,9485,"texas","tyler",0.853452820242488
"5446","48459","Trump",15775,18644,"texas","upshur",0.846116713151684
"5447","48461","Trump",1176,1345,"texas","upton",0.874349442379182
"5450","48463","Trump",6160,10226,"texas","uvalde",0.60238607471152
"5452","48465","Trump",7839,14240,"texas","val verde",0.550491573033708
"5453","48467","Trump",22126,25545,"texas","van zandt",0.866157760814249
"5455","48469","Trump",23347,33718,"texas","victoria",0.692419479209918
"5458","48471","Trump",15368,23243,"texas","walker",0.661188314761434
"5459","48473","Trump",14206,22336,"texas","waller",0.636013610315186
"5461","48475","Trump",3238,3999,"texas","ward",0.809702425606402
"5463","48477","Trump",12949,17203,"texas","washington",0.752717549264663
"5465","48479","Trump",25898,67718,"texas","webb",0.382438937948551
"5468","48481","Trump",11892,16563,"texas","wharton",0.717985872124615
"5469","48483","Trump",2158,2326,"texas","wheeler",0.927773000859845
"5472","48485","Trump",31930,44954,"texas","wichita",0.710281621212795
"5474","48487","Trump",3520,4474,"texas","wilbarger",0.786767992847564
"5476","48489","Trump",2437,5534,"texas","willacy",0.440368630285508
"5478","48491","Trump",138649,281106,"texas","williamson",0.493226754320434
"5479","48493","Trump",18457,24807,"texas","wilson",0.74402386423187
"5481","48495","Trump",1753,2111,"texas","winkler",0.83041212695405
"5484","48497","Trump",26986,31939,"texas","wise",0.844923134725571
"5485","48499","Trump",18962,22449,"texas","wood",0.844670141208963
"5488","48501","Trump",2172,2591,"texas","yoakum",0.838286375916634
"5489","48503","Trump",7112,8148,"texas","young",0.872852233676976
"5492","48505","Trump",2032,3852,"texas","zapata",0.527518172377985
"5493","48507","Trump",1490,4354,"texas","zavala",0.342214056040423
"5496","49001","Trump",2695,3052,"utah","beaver",0.88302752293578
"5497","49003","Trump",21548,26021,"utah","box elder",0.828100380461935
"5499","49005","Trump",38032,54682,"utah","cache",0.695512234373286
"5501","49007","Trump",6693,9085,"utah","carbon",0.736708860759494
"5504","49009","Trump",496,607,"utah","daggett",0.817133443163097
"5506","49011","Trump",104095,161491,"utah","davis",0.644587004848567
"5507","49013","Trump",7513,8356,"utah","duchesne",0.899114408808042
"5509","49015","Trump",4207,4779,"utah","emery",0.880309688219293
"5511","49017","Trump",2158,2672,"utah","garfield",0.807634730538922
"5513","49019","Trump",2248,5054,"utah","grand",0.444796201028888
"5515","49021","Trump",18989,23881,"utah","iron",0.795150956827604
"5517","49023","Trump",5087,5732,"utah","juab",0.887473831123517
"5519","49025","Trump",2998,4081,"utah","kane",0.734623866699338
"5522","49027","Trump",5404,6028,"utah","millard",0.896483078964831
"5523","49029","Trump",5181,6267,"utah","morgan",0.826711345141216
"5525","49031","Trump",773,859,"utah","piute",0.89988358556461
"5528","49033","Trump",1157,1337,"utah","rich",0.865370231862378
"5530","49035","Trump",230174,520080,"utah","salt lake",0.442574219350869
"5532","49037","Trump",3535,6648,"utah","san juan",0.531738868832732
"5533","49039","Trump",10459,12253,"utah","sanpete",0.853586876683261
"5535","49041","Trump",9052,10136,"utah","sevier",0.893054459352802
"5537","49043","Trump",10252,25496,"utah","summit",0.402102290555381
"5539","49045","Trump",21014,29957,"utah","tooele",0.701472110024368
"5542","49047","Trump",13261,14924,"utah","uintah",0.888568748324846
"5543","49049","Trump",192812,268845,"utah","utah",0.717186482917666
"5546","49051","Trump",10795,16982,"utah","wasatch",0.635673065598869
"5548","49053","Trump",67294,87824,"utah","washington",0.766237019493533
"5549","49055","Trump",1229,1594,"utah","wayne",0.771016311166876
"5552","49057","Trump",65949,106644,"utah","weber",0.618403285698211
"5553","50001","Trump",6292,21259,"vermont","addison",0.295968766169622
"5555","50003","Trump",7114,19819,"vermont","bennington",0.358948483778193
"5557","50005","Trump",6551,15562,"vermont","caledonia",0.420961316026218
"5560","50007","Trump",21017,95978,"vermont","chittenden",0.218977265623372
"5561","50009","Trump",1773,3178,"vermont","essex",0.557898049087476
"5563","50011","Trump",11274,24885,"vermont","franklin",0.453044002411091
"5565","50013","Trump",1810,4715,"vermont","grand isle",0.383881230116649
"5567","50015","Trump",4163,14403,"vermont","lamoille",0.289037006179268
"5570","50017","Trump",6187,16491,"vermont","orange",0.375174337517434
"5571","50019","Trump",6512,13659,"vermont","orleans",0.476755252946775
"5574","50021","Trump",14672,32902,"vermont","rutland",0.445930338581241
"5576","50023","Trump",8928,34119,"vermont","washington",0.261672381957267
"5577","50025","Trump",6440,25207,"vermont","windham",0.255484587614552
"5580","50027","Trump",9971,33347,"vermont","windsor",0.299007406963145
"5583","51001","Trump",9172,16750,"virginia","accomack:main",0.547582089552239
"5584","51001","Trump",9172,16750,"virginia","accomack:chincoteague",0.547582089552239
"5586","51003","Trump",20804,63270,"virginia","albemarle",0.328813023549866
"5587","51005","Trump",5859,8102,"virginia","alleghany",0.723154776598371
"5590","51007","Trump",5390,7801,"virginia","amelia",0.690937059351365
"5592","51009","Trump",11041,16713,"virginia","amherst",0.660623466762401
"5594","51011","Trump",6702,9120,"virginia","appomattox",0.734868421052632
"5596","51013","Trump",22318,127662,"virginia","arlington",0.17482101173411
"5598","51015","Trump",30714,41554,"virginia","augusta",0.739134620012514
"5599","51017","Trump",1834,2480,"virginia","bath",0.739516129032258
"5602","51019","Trump",35600,47776,"virginia","bedford",0.745144005358339
"5604","51021","Trump",2903,3435,"virginia","bland",0.845123726346434
"5605","51023","Trump",15099,20799,"virginia","botetourt",0.725948362902063
"5608","51025","Trump",3357,7909,"virginia","brunswick",0.424453154633961
"5610","51027","Trump",8311,9898,"virginia","buchanan",0.839664578702768
"5611","51029","Trump",4544,8015,"virginia","buckingham",0.566936993137866
"5614","51031","Trump",21245,29315,"virginia","campbell",0.724714310080164
"5616","51033","Trump",8336,15993,"virginia","caroline",0.521228037266304
"5617","51035","Trump",12659,15501,"virginia","carroll",0.816656989871621
"5620","51036","Trump",1761,4385,"virginia","charles city",0.401596351197263
"5621","51037","Trump",3815,6132,"virginia","charlotte",0.622146118721461
"5623","51041","Trump",93326,200261,"virginia","chesterfield",0.466021841496847
"5625","51043","Trump",5192,9112,"virginia","clarke",0.569798068481124
"5628","51045","Trump",2536,3123,"virginia","craig",0.812039705411463
"5629","51047","Trump",16012,26629,"virginia","culpeper",0.601299335311127
"5632","51049","Trump",3019,5246,"virginia","cumberland",0.575486084635913
"5633","51051","Trump",5748,7251,"virginia","dickenson",0.792718245759206
"5636","51053","Trump",8695,14919,"virginia","dinwiddie",0.582813861518869
"5637","51057","Trump",3075,6113,"virginia","essex",0.503026337313921
"5640","51059","Trump",168401,588344,"virginia","fairfax",0.286228804916851
"5642","51061","Trump",25106,42671,"virginia","fauquier",0.588362119472241
"5643","51063","Trump",6225,9229,"virginia","floyd",0.674504279986997
"5646","51065","Trump",8155,15569,"virginia","fluvanna",0.523797289485516
"5648","51067","Trump",20895,29276,"virginia","franklin",0.713724552534499
"5650","51069","Trump",30558,47765,"virginia","frederick",0.639757144352559
"5651","51071","Trump",6876,9032,"virginia","giles",0.761293179805137
"5653","51073","Trump",14875,21839,"virginia","gloucester",0.681120930445533
"5655","51075","Trump",9966,16651,"virginia","goochland",0.598522611254579
"5658","51077","Trump",6529,8064,"virginia","grayson",0.809647817460317
"5659","51079","Trump",6866,11029,"virginia","greene",0.622540574848128
"5661","51081","Trump",1914,4541,"virginia","greensville",0.421493063201938
"5663","51083","Trump",10418,18084,"virginia","halifax",0.576089360760894
"5665","51085","Trump",44318,69625,"virginia","hanover",0.636524236983842
"5668","51087","Trump",63440,180012,"virginia","henrico",0.352420949714463
"5669","51089","Trump",16725,25852,"virginia","henry",0.64695187993192
"5671","51091","Trump",1092,1509,"virginia","highland",0.723658051689861
"5673","51093","Trump",13707,23106,"virginia","isle of wight",0.593222539600104
"5675","51095","Trump",23153,48706,"virginia","james city",0.475362378351743
"5677","51097","Trump",2450,4040,"virginia","king and queen",0.606435643564356
"5680","51099","Trump",8446,13850,"virginia","king george",0.609819494584838
"5681","51101","Trump",7320,10580,"virginia","king william",0.691871455576559
"5684","51103","Trump",3697,7065,"virginia","lancaster",0.523283793347488
"5685","51105","Trump",8365,9854,"virginia","lee",0.848893850213111
"5687","51107","Trump",82088,220460,"virginia","loudoun",0.372348725392361
"5690","51109","Trump",13294,21563,"virginia","louisa",0.616519037239716
"5691","51111","Trump",3537,5955,"virginia","lunenburg",0.593954659949622
"5693","51113","Trump",5300,7998,"virginia","madison",0.662665666416604
"5696","51115","Trump",3901,5726,"virginia","mathews",0.681278379322389
"5697","51117","Trump",9266,16069,"virginia","mecklenburg",0.576638247557409
"5700","51119","Trump",4196,6687,"virginia","middlesex",0.62748616719007
"5701","51121","Trump",20629,43847,"virginia","montgomery",0.470476885533788
"5703","51125","Trump",4812,9139,"virginia","nelson",0.52653463179779
"5705","51127","Trump",9636,14246,"virginia","new kent",0.676400393092798
"5707","51131","Trump",2955,6622,"virginia","northampton",0.446239806704923
"5709","51133","Trump",4485,7737,"virginia","northumberland",0.579682047305157
"5711","51135","Trump",4027,6998,"virginia","nottoway",0.575450128608174
"5713","51137","Trump",12426,20421,"virginia","orange",0.60849125899809
"5715","51139","Trump",9345,12352,"virginia","page",0.756557642487047
"5718","51141","Trump",7485,9439,"virginia","patrick",0.792986545184871
"5719","51143","Trump",23751,33866,"virginia","pittsylvania",0.701322860686234
"5722","51145","Trump",14055,19375,"virginia","powhatan",0.72541935483871
"5724","51147","Trump",4434,9407,"virginia","prince edward",0.471351121505262
"5726","51149","Trump",10103,17206,"virginia","prince george",0.587178891084505
"5728","51153","Trump",81222,224085,"virginia","prince william",0.362460673405181
"5730","51155","Trump",12127,17052,"virginia","pulaski",0.711177574478067
"5732","51157","Trump",2812,4908,"virginia","rappahannock",0.572942135289324
"5734","51159","Trump",2547,4060,"virginia","richmond",0.627339901477832
"5736","51161","Trump",34268,56529,"virginia","roanoke",0.606202126342231
"5737","51163","Trump",8047,12069,"virginia","rockbridge",0.66674952357279
"5740","51165","Trump",30349,42993,"virginia","rockingham",0.705905612541577
"5742","51167","Trump",10879,13252,"virginia","russell",0.820932689405373
"5743","51169","Trump",9063,10755,"virginia","scott",0.842677824267782
"5746","51171","Trump",16463,23299,"virginia","shenandoah",0.7065968496502
"5748","51173","Trump",10963,13971,"virginia","smyth",0.784696872092191
"5750","51175","Trump",5730,9699,"virginia","southampton",0.590782554902567
"5751","51177","Trump",39506,73891,"virginia","spotsylvania",0.534652393390264
"5753","51179","Trump",37636,77881,"virginia","stafford",0.48325008667069
"5755","51181","Trump",2025,4422,"virginia","surry",0.457937584803256
"5757","51183","Trump",2219,5046,"virginia","sussex",0.439754260800634
"5759","51185","Trump",16731,19936,"virginia","tazewell",0.839235553772071
"5761","51187","Trump",14069,20672,"virginia","warren",0.680582430340557
"5763","51191","Trump",21678,28295,"virginia","washington",0.766142427990811
"5766","51193","Trump",5318,9819,"virginia","westmoreland",0.541603014563601
"5767","51195","Trump",13366,16476,"virginia","wise",0.81124059237679
"5769","51197","Trump",11733,14876,"virginia","wythe",0.788720086044636
"5772","51199","Trump",20241,37924,"virginia","york",0.533725345427697
"5773","51650","Trump",18430,64650,"virginia","hampton",0.28507347254447
"5775","51700","Trump",26377,79476,"virginia","newport news",0.331886355629372
"5778","51710","Trump",23443,87883,"virginia","norfolk",0.266752386695948
"5779","51800","Trump",20082,48758,"virginia","suffolk",0.41187087247221
"5782","51810","Trump",105087,222480,"virginia","virginia beach",0.472343581445523
"5784","53001","Trump",3881,5670,"washington","adams",0.684479717813051
"5786","53003","Trump",7259,11492,"washington","asotin",0.631656804733728
"5788","53005","Trump",60177,98749,"washington","benton",0.6093935128457
"5789","53007","Trump",22476,41481,"washington","chelan",0.541838432053229
"5792","53009","Trump",22912,47444,"washington","clallam",0.482927240536211
"5794","53011","Trump",126079,266174,"washington","clark",0.473671357833598
"5796","53013","Trump",1754,2422,"washington","columbia",0.724194880264244
"5798","53015","Trump",34314,58203,"washington","cowlitz",0.589557239317561
"5799","53017","Trump",12908,20695,"washington","douglas",0.623725537569461
"5802","53019","Trump",2735,4200,"washington","ferry",0.651190476190476
"5804","53021","Trump",17849,30997,"washington","franklin",0.575829919024422
"5805","53023","Trump",1062,1424,"washington","garfield",0.745786516853933
